activity_id,start_time_local,activity_type,duration_seconds,distance_meters,calories,average_hr_bpm,max_hr_bpm,elevation_gain_m,training_load,aerobic_training_effect,anaerobic_training_effect
10830559991,2023-04-04 04:31:06,hiit,482.54,0,66,115,130,0,6.22,0.4,0
10830728375,2023-04-04 04:43:48,treadmill_running,4487.48,13948.61,962,152,171,0,167.66,3.9,0
10842300662,2023-04-05 04:24:20,virtual_ride,1680.56,10061.92,110,94,110,16,,,
10837868067,2023-04-05 04:58:32,hiit,457.44,0,70,122,143,0,9.31,0.7,0
10843347237,2023-04-05 21:52:28,treadmill_running,2200.68,4206.38,133,85,99,0,2.11,0.1,0
10844803644,2023-04-06 06:07:59,strength_training,2994.28,0,343,114,137,0,17.94,1.4,0
10851051709,2023-04-07 04:44:49,treadmill_running,5325.09,16008.55,1083,149,166,0,152.04,3.7,0
10857562213,2023-04-08 03:27:38,virtual_ride,6790.02,45133.44,587,94,112,67,,,
10857700798,2023-04-08 06:15:07,treadmill_running,2397.67,5008.56,207,98,122,0,7.62,0.6,0
10858429621,2023-04-08 08:37:52,strength_training,5590.11,0,616,118,157,0,34.01,2.1,0.2
10867867876,2023-04-09 14:50:03,walking,3083.08,1493.46,215,89,112,18.9,2.98,0.2,0
10871504103,2023-04-10 06:16:20,treadmill_running,2124.28,4149.35,157,92,105,0,2.67,0.2,0
10871576574,2023-04-10 07:18:53,hiit,474.22,0,74,122,144,0,11.79,0.9,0
10875278067,2023-04-10 15:08:37,walking,5034.17,3012.25,312,84,119,32.15,3.98,0.3,0
10878843403,2023-04-11 05:19:08,treadmill_running,1236.89,2462.34,87,89,100,0,2.26,0.1,0
10879029935,2023-04-11 06:12:28,strength_training,2674.15,0,296,110,132,0,14.08,1.1,0
10886328742,2023-04-12 04:26:53,hiit,891,0,87,100,145,0,6.75,0.5,0
10886593110,2023-04-12 04:42:04,treadmill_running,6850.35,19175.13,1366,150,193,0,236.84,4.1,2.4
10893300167,2023-04-13 05:06:16,hiit,398.3,0,47,108,122,0,3.37,0.2,0
10898745235,2023-04-13 22:15:00,strength_training,2152.05,0,251,113,134,0,12.66,1,0
10900031923,2023-04-14 05:26:36,hiit,511.95,0,66,112,135,0,5.81,0.4,0
10903951938,2023-04-14 17:50:24,running,5087.63,13086.95,1191,180,201,112.32,415.71,5,3.4
10906350242,2023-04-15 05:25:01,virtual_ride,5890.56,40060.59,548,108,161,118,,,
10906296849,2023-04-15 07:24:46,hiit,473.77,0,85,134,145,0,14.72,1.1,0
10914840247,2023-04-16 10:17:14,running,6870.19,21279.63,1621,168,178,66.13,372.29,5,0.4
10920644707,2023-04-17 06:58:55,hiit,452,0,61,115,142,0,6.23,0.4,0
10927408905,2023-04-18 05:47:24,walking,2861.33,3470.09,258,101,116,46.14,8.23,0.6,0
10932185731,2023-04-18 19:14:17,walking,2949.73,356.23,97,69,100,10.24,1.14,0,0
10934648956,2023-04-19 04:25:41,virtual_ride,2945.2,20584.74,260,102,136,32,,,
10934710224,2023-04-19 05:46:00,hiit,496.46,0,68,115,134,0,6.65,0.5,0
10941823504,2023-04-20 04:31:13,virtual_ride,2672,21085.81,309,108,127,32,,,
10941891276,2023-04-20 05:45:00,hiit,489.93,0,69,117,140,0,6.9,0.5,0
10946391861,2023-04-20 18:56:47,walking,4015.27,495.07,187,79,95,1.03,1.55,0.1,0
10947168250,2023-04-20 21:44:54,treadmill_running,1073.08,1607.89,82,92,105,0,2.31,0.1,0
10952914667,2023-04-21 19:32:16,hiit,471.61,0,58,112,132,0,4.6,0.3,0
10953101234,2023-04-21 19:51:00,strength_training,785.85,0,102,115,150,0,10.44,0.8,0
10954846292,2023-04-22 02:39:03,hiking,5058.06,3886.99,672,133,176,566.83,82.56,3,0
10957506078,2023-04-22 06:24:27,hiking,9310.29,7846.1,845,109,160,357.5,38.95,2.2,0
10959414739,2023-04-22 16:24:26,walking,4684.15,730.05,200,76,95,20.1,1.67,0.1,0
10963049211,2023-04-23 08:11:45,strength_training,4982.7,0,565,118,148,0,26.91,2,0
10967222371,2023-04-23 13:19:00,cycling,2437.42,5539.03,193,94,115,28.18,4.55,0.3,0
10967222566,2023-04-23 15:34:37,cycling,2760.78,6369.93,209,92,117,54.19,3.92,0.3,0
10969984543,2023-04-24 05:00:11,virtual_ride,2731,20067.23,273,97,141,32,,,
10969894048,2023-04-24 06:06:12,strength_training,2415.89,0,290,116,140,0,15.3,1.2,0
10974637686,2023-04-24 20:43:42,virtual_ride,2182,15144.29,186,103,120,26,,,
10974852839,2023-04-24 21:45:32,treadmill_running,1452.94,5068.67,329,156,174,0,94.26,3.1,0
10976713228,2023-04-25 06:11:02,strength_training,4281.32,0,562,124,154,0,35.09,2.1,0
10988140753,2023-04-26 19:08:41,cycling,2387.67,6431.9,236,106,132,48.04,9.29,0.7,0
10997658626,2023-04-28 06:06:27,strength_training,1639.35,0,172,108,140,0,7.79,0.6,0
11001014172,2023-04-28 17:54:36,walking,565.24,731.54,70,107,121,5.6,4.88,0.4,0
11002683791,2023-04-28 23:30:33,walking,721.18,1032.89,80,89,100,6.31,4.8,0.4,0
11004251069,2023-04-29 08:48:05,hiit,487.62,0,64,113,135,0,6.25,0.5,0
11005440247,2023-04-29 10:51:48,strength_training,4450.69,0,605,126,160,0,39.82,2.3,0.1
11006640838,2023-04-29 13:19:11,cycling,3393.32,8193.62,281,99,119,91.29,7.52,0.6,0
11007949085,2023-04-29 16:52:16,virtual_ride,2777.54,20089.76,307,117,152,32,,,
11008829856,2023-04-29 18:25:11,cycling,2757.12,6926.29,286,107,142,61.35,14.92,1.2,0
11016620542,2023-04-29 20:52:21,virtual_ride,1704,13083.95,186,108,123,20,,,
11010912358,2023-04-30 06:20:45,walking,3629.27,5120.37,343,87,101,23.38,9.83,0.8,0
11011456405,2023-04-30 08:16:31,strength_training,5455.33,0,614,118,155,0,29.69,2,0.1
11018257266,2023-05-01 06:06:38,treadmill_running,1986.88,6146.14,461,163,199,0,214.13,4.3,1.6
11019008233,2023-05-01 08:26:57,strength_training,5557.59,0,652,122,161,0,40.02,2.3,0
11021522534,2023-05-01 13:17:42,cycling,2693.57,8449.02,261,101,125,75.45,8.22,0.6,0
11021688990,2023-05-01 15:28:27,cycling,639.08,2739.94,84,112,126,24.68,7.85,0.6,0
11025703999,2023-05-02 04:37:53,hiit,439.49,0,83,134,147,0,15.86,1.2,0
11025825405,2023-05-02 05:01:04,treadmill_running,2588.65,8000,598,157,177,0,157.14,3.8,0.4
11030364046,2023-05-02 17:49:49,cycling,3087.05,8410.07,231,92,121,66,6.33,0.5,0
11031474141,2023-05-02 20:22:50,virtual_ride,2721.65,17114.82,311,106,134,180,,,
11033022001,2023-05-03 04:42:35,hiit,1025.65,0,160,124,162,0,22.31,1.7,0
11033246446,2023-05-03 05:08:24,virtual_ride,1639.12,10120.14,166,113,135,117,,,
11033248965,2023-05-03 05:36:57,virtual_ride,1446,10059.63,133,106,121,16,,,
11037774416,2023-05-03 17:03:23,cycling,2830.1,7694.81,234,100,127,65.28,19.58,1.5,0
11040626969,2023-05-04 04:16:54,treadmill_running,1534.18,3412.09,201,116,142,0,21.08,1.6,0
11040699865,2023-05-04 04:55:23,hiit,456.26,0,79,129,150,0,11.94,0.9,0
11045686966,2023-05-04 18:49:52,walking,4320.81,540.89,207,80,122,1.21,2.67,0.2,0
11054672171,2023-05-06 05:31:26,hiit,491.39,0,50,102,130,0,3.72,0.3,0
11054816100,2023-05-06 05:49:11,treadmill_running,3885.66,11577.06,808,149,179,0,168.12,4,0
11057192379,2023-05-06 12:26:59,strength_training,5068.09,0,654,127,162,0,46.87,2.4,0
11062085417,2023-05-07 05:48:49,virtual_ride,5887.32,43171.61,715,113,147,356,,,
11062093812,2023-05-07 07:28:38,virtual_ride,972,7442.25,144,128,143,80,,,
11062825976,2023-05-07 10:37:05,hiit,472.48,0,54,108,125,0,3.84,0.3,0
11063799647,2023-05-07 10:49:54,strength_training,6113.15,0,782,128,176,0,52.99,2.4,0.5
11064374843,2023-05-07 12:43:24,treadmill_running,2891.15,8243.53,582,147,170,0,93.92,3.1,0.4
11069252057,2023-05-08 04:44:36,hiit,399.55,0,36,98,118,0,2.04,0.1,0
11069592772,2023-05-08 05:03:23,virtual_ride,1222,10077.65,161,117,150,16,,,
11074047447,2023-05-08 19:42:42,treadmill_running,442.96,1189.77,53,108,124,0,4.3,0.3,0
11074265271,2023-05-08 20:09:04,cycling,517.36,583.14,31,82,99,7.29,1.17,0,0
11074460319,2023-05-08 20:33:51,cycling,607.2,1161.89,38,82,92,0,1.38,0.1,0
11076319574,2023-05-09 04:10:28,hiit,603.23,0,88,120,138,0,9.57,0.7,0
11083871943,2023-05-10 05:25:05,hiit,483.96,0,70,119,135,0,6.74,0.5,0
11089932896,2023-05-10 23:06:31,treadmill_running,2066.39,3007.84,146,91,102,0,2.59,0.2,0
11100292949,2023-05-12 13:19:36,running,3804.45,10135.24,849,161,194,72.39,161.84,3.9,0
11102533400,2023-05-12 19:15:50,walking,4647.69,4016.34,419,107,147,24.55,13.61,1.1,0
11104812633,2023-05-13 08:19:31,walking,801.99,270.34,46,82,99,3.17,1.39,0.1,0
11108824771,2023-05-13 17:40:32,walking,846,518.88,56,85,102,3.14,1.68,0.1,0
11110117261,2023-05-13 20:25:33,walking,3077.5,3272.7,237,95,113,7.43,4.58,0.3,0
11111910225,2023-05-14 07:47:13,walking,1344.07,1970.96,137,89,98,15.44,6.15,0.5,0
11112409577,2023-05-14 08:41:28,strength_training,4940.63,0,464,109,133,0,11.9,1,0
11112613262,2023-05-14 10:13:51,walking,1277.42,1849.45,128,96,111,14.22,6.2,0.5,0
11113616866,2023-05-14 12:24:23,walking,354.91,449.73,37,102,132,2.17,3.42,0.3,0
11114153993,2023-05-14 13:19:41,walking,697.18,455.44,46,85,104,6.07,1.59,0.1,0
11116885961,2023-05-14 17:23:29,walking,7757.33,3065.49,352,77,119,9.89,2.05,0.1,0
11117345228,2023-05-14 20:17:31,running,2042,7012.86,545,152,170,21.63,240.28,4.9,0
11119237455,2023-05-15 07:08:43,strength_training,3952.44,0,494,122,151,0,30.94,2.1,0
11120190605,2023-05-15 10:51:24,walking,4433.47,3365.69,280,85,108,21.68,2.73,0.2,0
11129083178,2023-05-15 21:16:24,virtual_ride,1853.92,10023.71,208,107,123,105,,,
11129083184,2023-05-15 21:47:52,virtual_ride,2358.76,15238.41,222,106,118,26,,,
11129083194,2023-05-16 05:29:44,virtual_ride,1802.32,15089.89,250,115,147,26,,,
11125841392,2023-05-16 06:13:30,hiit,482.06,0,71,120,148,0,8.1,0.6,0
11129083220,2023-05-16 16:35:49,virtual_ride,920,7098.3,104,97,128,12,,,
11130965980,2023-05-16 18:33:00,running,4299.93,13291.03,1004,163,184,107.19,249.45,4.9,0
11137928493,2023-05-17 20:24:44,treadmill_running,1026.16,1587.67,129,114,127,0,7.56,0.6,0
11140252591,2023-05-18 06:16:11,strength_training,4773.04,0,531,116,140,0,20.88,1.7,0
11154230377,2023-05-19 19:33:48,virtual_ride,1368,10068.27,135,100,110,16,,,
11154230467,2023-05-20 04:36:48,virtual_ride,11069.72,80405.58,1159,105,149,121,,,
11158926463,2023-05-20 16:13:11,cycling,3055.55,6647,204,87,114,63.83,3.24,0.2,0
11165821461,2023-05-21 04:44:32,hiking,20552.51,11663,1111,83,124,563.34,4.8,0.4,0
11165838123,2023-05-21 12:27:20,hiking,11166.11,5328.61,747,91,142,367.03,6.97,0.5,0
11188023602,2023-05-24 18:00:57,strength_training,2673.8,0,311,114,139,0,13.56,1.1,0
11195510927,2023-05-25 18:36:23,running,2538.1,7352.91,573,145,164,57.17,124.84,3.5,0
11210871633,2023-05-26 18:00:05,hiking,97694.2,106360.96,8670,110,176,4787.64,123.65,3.5,0.4
11215216426,2023-05-28 10:10:44,walking,13628.61,1329.61,796,86,112,12.51,2.72,0.2,0
11219100382,2023-05-28 23:10:50,treadmill_running,1042.55,1545.78,103,103,118,0,4.38,0.3,0
11226462282,2023-05-29 22:17:33,treadmill_running,2444.31,3546.25,162,89,102,0,2.24,0.2,0
11241278418,2023-05-31 21:43:58,walking,1570.66,2218.94,165,98,115,14.58,7.11,0.6,0
11243040316,2023-06-01 06:10:52,strength_training,2028.68,0,297,125,148,0,23.2,2,0
11247432811,2023-06-01 18:40:29,running,2598.85,7190.07,579,158,178,64.46,118.4,3.5,0
11257985625,2023-06-03 09:14:11,strength_training,5704.17,0,821,132,164,0,66.06,2.8,0.4
11265346758,2023-06-04 08:17:24,strength_training,7562.7,0,921,126,154,0,46.59,2.5,0.1
11270059210,2023-06-04 15:25:04,walking,3735.02,1039.57,208,82,123,8.54,2.38,0.2,0
11277890910,2023-06-05 21:14:59,strength_training,3973.47,0,511,123,149,0,30.76,2.2,0
11277950539,2023-06-05 22:25:08,indoor_rowing,496.48,0,116,158,170,0,38.05,2.3,0
11279453628,2023-06-05 22:49:17,running,4207.95,10672.66,881,155,181,89.99,157.12,4,0
11295303117,2023-06-08 08:12:50,strength_training,3929.84,0,536,125,160,0,42.38,2.3,0.2
11314193499,2023-06-10 19:24:02,running,2052.61,6311.36,502,159,178,11.26,148.09,3.9,0
11317895816,2023-06-11 09:02:38,running,7341.39,21426.09,1776,174,188,62.92,342.65,5,0
11324215177,2023-06-12 06:11:41,strength_training,4766.67,0,604,122,151,0,28.18,2.1,0
11366695272,2023-06-17 22:11:35,running,6748.29,21397.21,1726,174,188,39.98,421.87,5,1.2
11375101148,2023-06-19 05:50:30,hiit,479.55,0,68,115,131,0,5.76,0.4,0
11380974337,2023-06-19 22:18:24,strength_training,1832.49,0,218,111,150,0,13.56,1.1,0
11381167063,2023-06-19 23:09:43,treadmill_running,1354,1965.16,108,93,106,0,2.63,0.2,0
11383404180,2023-06-20 09:56:20,hiit,687.14,0,85,111,143,0,7.57,0.6,0
11388672697,2023-06-20 23:25:42,treadmill_running,896.83,1334.78,79,97,102,0,3.06,0.2,0
11389759640,2023-06-21 04:57:36,hiit,486.16,0,79,123,137,0,9.36,0.7,0
11389813499,2023-06-21 05:19:05,treadmill_running,648.94,2013.35,129,138,154,0,27.11,2,0
11418614492,2023-06-25 08:23:28,strength_training,5541.77,0,641,118,149,0,27.55,2,0
11423474922,2023-06-25 19:37:23,treadmill_running,2712.47,6518.36,433,129,176,0,56.67,2.6,0.4
11425424032,2023-06-26 06:20:29,hiit,476.22,0,71,118,140,0,7.24,0.6,0
11432852604,2023-06-27 06:18:28,strength_training,4968.27,0,640,125,165,0,41.36,2.3,0.2
11451988052,2023-06-29 18:37:36,walking,4926.93,1235.03,237,78,101,14.32,2.08,0.1,0
11452642692,2023-06-29 20:34:42,treadmill_running,3058.95,4651.18,219,91,117,0,2.92,0.2,0
11462778630,2023-07-01 12:45:45,walking,2210.66,1864.66,170,95,113,21.74,2.94,0.2,0
11466043280,2023-07-01 20:58:08,treadmill_running,1572.14,3142.72,200,115,147,0,17.77,1.5,0
11467534142,2023-07-02 01:24:57,hiking,7814.75,4782.41,815,114,151,732.45,24.34,2,0
11467747629,2023-07-02 05:39:32,hiking,5981.98,4261.86,565,110,139,9.74,17.55,1.5,0
11469455745,2023-07-02 10:56:28,strength_training,4373.53,0,493,115,145,0,20.26,1.7,0
11471776079,2023-07-02 14:55:35,road_biking,5792.53,40399.76,1653,,,282,1.5,0.1,0
11477259738,2023-07-03 13:33:11,e_bike_mountain,1781.69,2348.43,131,90,110,30.33,3.02,0.2,0
11478737805,2023-07-03 14:19:05,e_bike_mountain,9287.62,31138.55,811,103,159,580.72,20.98,1.7,0.1
11479030747,2023-07-03 18:07:26,running,1980.41,5057.68,411,151,181,109.4,75.49,3.1,0
11510045795,2023-07-07 22:05:29,strength_training,3334.4,0,335,107,139,0,13.57,1.2,0
11522485168,2023-07-09 14:15:55,strength_training,6465.55,0,644,110,152,0,15.7,1.8,0
11523526474,2023-07-09 16:13:52,treadmill_running,1205.97,2183.03,153,117,159,0,18.58,2,0
11538424358,2023-07-11 18:37:13,cycling,4214.17,6534.78,362,97,144,48.05,12.02,1.3,0
11547196184,2023-07-12 21:57:35,strength_training,2912.26,0,280,103,138,0,9.6,1.1,0
11562742140,2023-07-15 06:47:05,running,2269.87,5205.13,463,139,170,27.94,84.37,3.4,0
11575055251,2023-07-16 18:49:31,strength_training,2869.22,0,296,106,132,0,10.21,1.1,0
11613081964,2023-07-21 23:37:50,treadmill_running,688.49,1016.84,68,100,106,0,2.85,0.3,0
11619420796,2023-07-22 18:40:00,strength_training,4051.27,0,627,130,156,0,45.2,2.7,0.2
11620215185,2023-07-22 21:16:18,treadmill_running,4308.75,7049.33,527,119,165,0,29.49,2.2,0.3
11626647424,2023-07-23 18:05:17,strength_training,3914.02,0,512,122,152,0,31.58,2.4,0
11634721735,2023-07-24 21:26:52,running,5323.29,5544.4,423,83,135,89.38,14.36,1.6,0
11637582952,2023-07-25 11:42:12,hiit,552.39,0,86,120,153,0,10.15,1.1,0
11637664531,2023-07-25 11:54:56,hiit,541.32,0,106,134,158,0,20.24,2,0
11639450538,2023-07-25 15:56:01,strength_training,1289.31,0,181,117,143,0,12.48,1.4,0
11641106174,2023-07-25 18:57:56,strength_training,3374.71,0,357,108,133,0,9.07,1,0
11641805552,2023-07-25 20:12:05,treadmill_running,4031.29,8008.1,533,125,169,0,51.98,2.9,0.3
11650157412,2023-07-26 18:57:03,running,11129.6,4739.4,515,75,113,40.17,2.13,0.2,0
11653822345,2023-07-27 12:14:05,running,8880.96,8683.82,669,90,138,192.27,8.26,0.8,0
11655169389,2023-07-27 16:24:03,running,7350.02,6035.64,373,78,120,62.74,2.75,0.2,0
11661505730,2023-07-28 11:30:32,running,10239.14,6648.61,577,81,114,47.26,3.28,0.3,0
11661691570,2023-07-28 15:07:26,running,7363.58,5873.77,588,95,152,96.25,11.15,1.1,0
11663727904,2023-07-28 22:33:20,running,2450.52,2521.22,210,90,105,36.36,4.28,0.4,0
11664189023,2023-07-29 00:45:47,running,2496.01,721.85,127,79,108,24.18,1.83,0.1,0
11666498922,2023-07-29 11:21:53,running,1211.73,770.82,90,96,111,2.03,2.43,0.2,0
11667964980,2023-07-29 14:35:05,running,1735.82,980.55,139,96,125,17.09,3.13,0.3,0
11677498959,2023-07-30 12:29:51,running,3756.2,1073.88,173,76,116,10.6,2.23,0.2,0
11679172167,2023-07-31 00:02:28,running,6107.38,6076.02,467,93,125,43.01,4.43,0.4,0
11685552280,2023-07-31 22:09:59,strength_training,2197.32,0,248,109,144,0,10.42,1,0
11687028564,2023-08-01 05:22:15,treadmill_running,2572.42,5217.21,412,129,170,0,68.66,3,0.1
11687077525,2023-08-01 06:13:52,hiit,483.79,0,67,113,135,0,6.54,0.6,0
11722401583,2023-08-05 23:15:44,treadmill_running,2093.36,3117.9,143,88,96,0,2.13,0.2,0
11727475077,2023-08-06 06:56:59,virtual_ride,6531.34,41038.76,700,109,136,332,,,
11724223690,2023-08-06 09:14:53,strength_training,2885.38,0,350,113,146,0,17.29,1.7,0
11727386288,2023-08-06 16:06:11,treadmill_running,2963.45,5001.52,297,105,145,0,11.82,1.1,0
11736459038,2023-08-07 21:23:07,strength_training,4776.59,0,538,115,147,0,20.17,2,0
11736666797,2023-08-07 23:03:13,treadmill_running,1825.28,3004.93,151,94,136,0,5.65,0.5,0
11743199517,2023-08-08 19:07:07,walking,3509.7,1388.64,183,78,112,11.36,2,0.2,0
11751281443,2023-08-09 20:32:12,hiit,488.55,0,82,123,153,0,11.47,1.1,0
11752066181,2023-08-09 22:42:19,hiit,401.19,0,61,118,141,0,6.21,0.6,0
11753736157,2023-08-10 06:12:57,strength_training,3803.76,0,610,129,160,0,44.5,2.5,0.1
11755979506,2023-08-10 12:54:49,walking,4396.5,1564.96,230,78,113,19.83,2.15,0.2,0
11757992056,2023-08-10 17:40:22,running,3602.23,9347.33,789,150,175,108.75,125.76,3.8,0.1
11759322041,2023-08-10 21:12:32,hiit,559.74,0,65,103,131,0,4.54,0.4,0
11772550099,2023-08-12 03:34:38,hiking,42302.2,20402.02,3513,101,133,1296.05,9.2,0.9,0
11778258907,2023-08-13 11:51:18,strength_training,4665.58,0,554,116,154,0,26.13,2.1,0.1
11804829954,2023-08-16 18:26:31,running,4314.32,5029.85,363,97,141,3.57,9.56,0.9,0
11807426713,2023-08-17 05:48:11,treadmill_running,2417.18,5005.28,351,122,164,0,30.78,2.2,0
11811982720,2023-08-17 18:31:19,walking,1914.17,1398.6,118,79,105,2.31,1.85,0.1,0
11813309365,2023-08-17 20:57:48,strength_training,3609.21,0,464,115,155,0,27.03,2.1,0
11823091749,2023-08-19 09:45:25,walking,2778.68,1510.52,178,84,101,14.4,2.03,0.2,0
11824314026,2023-08-19 11:41:42,strength_training,5250.69,0,567,112,136,0,16.57,1.6,0
11826359860,2023-08-19 16:50:15,walking,2322.75,757.79,154,86,99,3.89,2.08,0.2,0
11832099803,2023-08-20 11:26:01,strength_training,4509.7,0,559,119,159,0,28.48,2.2,0
11834397593,2023-08-20 15:20:26,virtual_ride,5138.3,37232.73,552,126,150,58,61.54,3.1,0
11833873067,2023-08-20 16:52:42,treadmill_running,610.9,1005.94,103,123,147,0,11.61,1.1,0
11834605408,2023-08-20 18:11:29,treadmill_running,1447.9,3293.25,286,137,177,0,53.53,2.8,0.1
11842431758,2023-08-21 18:00:12,virtual_ride,2427,20107.62,325,129,155,32,54.78,3,0.1
11845333262,2023-08-21 22:09:44,virtual_ride,2170,16134.78,242,116,156,26,33.76,2.2,0.8
11843415639,2023-08-21 22:48:32,treadmill_running,1845.72,3006.43,213,110,146,0,16.2,1.6,0
11844697867,2023-08-22 05:34:37,hiit,514.48,0,59,103,127,0,3.28,0.3,0
11850286787,2023-08-22 19:34:32,treadmill_running,2864.75,5006.21,294,103,155,0,13.78,1.3,0
11851483329,2023-08-22 21:42:30,virtual_ride,5885.56,34054.72,471,105,123,52,20.03,2,0
11853053760,2023-08-23 06:14:33,strength_training,3415.67,0,518,126,154,0,35.19,2.3,0
11877806650,2023-08-26 13:08:42,walking,7190.14,5744.49,539,90,108,29.49,3.61,0.3,0
11880219781,2023-08-26 19:29:32,walking,3708.05,4931.06,317,91,117,17.04,8.46,0.8,0
11887448888,2023-08-27 19:07:03,strength_training,2359.4,0,228,101,152,0,8.4,0.7,0
11900017766,2023-08-29 15:35:06,strength_training,4323.44,0,420,104,131,0,7.02,0.7,0
